,dtype,n_values,n_nan_total,n_non_numeric_values,n_posinf,n_neginf
KRCC1,float64,248,168,0,0,0
THAP1,float64,248,168,0,0,0
BAHCC1,float64,248,168,0,0,0
PEMT,float64,248,168,0,0,0
SHROOM4,float64,248,168,0,0,0
PLLP,float64,248,168,0,0,0
LRFN4,float64,248,167,0,0,0
TNFRSF11B,float64,248,167,0,0,0
DOK2,float64,248,167,0,0,0
ATP2C2,float64,248,167,0,0,0
MT-ATP8,float64,248,167,0,0,0
PRSS2,float64,248,167,0,0,0
GLI2,float64,248,167,0,0,0
KIT,float64,248,167,0,0,0
CD79A,float64,248,167,0,0,0
PCSK1,float64,248,167,0,0,0
PAX2,float64,248,167,0,0,0
KCTD16,float64,248,167,0,0,0
UBE3D,float64,248,167,0,0,0
AEBP1,float64,248,167,0,0,0
SBSPON,float64,248,167,0,0,0
SLC66A3,float64,248,167,0,0,0
CLRN3,float64,248,167,0,0,0
STYX,float64,248,167,0,0,0
EDARADD,float64,248,167,0,0,0
RIT1,float64,248,167,0,0,0
CNKSR1,float64,248,167,0,0,0
TOP1MT,float64,248,167,0,0,0
SLC41A2,float64,248,167,0,0,0
LMF1,float64,248,167,0,0,0
CDX2,float64,248,167,0,0,0
DISC1,float64,248,167,0,0,0
RIPK3,float64,248,167,0,0,0
ASB1,float64,248,167,0,0,0
LRRC53,float64,248,166,0,0,0
MYB,float64,248,166,0,0,0
POU3F2,float64,248,166,0,0,0
FUT4,float64,248,166,0,0,0
PRSS3,float64,248,166,0,0,0
ZNF268,float64,248,166,0,0,0
EEIG1,float64,248,166,0,0,0
KLHDC10,float64,248,166,0,0,0
BAIAP2L2,float64,248,166,0,0,0
TCEAL8,float64,248,166,0,0,0
SAMD12,float64,248,166,0,0,0
SETD9,float64,248,166,0,0,0
TMEM40,float64,248,166,0,0,0
SORCS1,float64,248,166,0,0,0
ARMC5,float64,248,166,0,0,0
STARD4,float64,248,166,0,0,0
DDX11,float64,248,166,0,0,0
ZSCAN5A,float64,248,166,0,0,0
TMEM242,float64,248,166,0,0,0
FAM53C,float64,248,166,0,0,0
PIPOX,float64,248,166,0,0,0
TXNDC16,float64,248,166,0,0,0
ST3GAL5,float64,248,166,0,0,0
LIPT1,float64,248,166,0,0,0
MYO1F,float64,248,165,0,0,0
GPR39,float64,248,165,0,0,0
USH2A,float64,248,165,0,0,0
SNAPC1,float64,248,165,0,0,0
FRMPD1,float64,248,165,0,0,0
GKAP1,float64,248,165,0,0,0
MLIP,float64,248,165,0,0,0
SBSN,float64,248,165,0,0,0
MEX3B,float64,248,165,0,0,0
ANKS3,float64,248,165,0,0,0
RAB44,float64,248,165,0,0,0
DAAM2,float64,248,165,0,0,0
MYPN,float64,248,165,0,0,0
PTOV1,float64,248,165,0,0,0
SP7,float64,248,165,0,0,0
FAM222B,float64,248,165,0,0,0
RASSF5,float64,248,165,0,0,0
KAT2B,float64,248,165,0,0,0
MYO15B,float64,248,165,0,0,0
CLMP,float64,248,165,0,0,0
DNM3,float64,248,165,0,0,0
MYH4,float64,248,165,0,0,0
UMAD1,float64,248,164,0,0,0
ZBTB44,float64,248,164,0,0,0
REV3L,float64,248,164,0,0,0
CLDN11,float64,248,164,0,0,0
DFFB,float64,248,164,0,0,0
FUT3,float64,248,164,0,0,0
MUC5AC,float64,248,164,0,0,0
FOXM1,float64,248,164,0,0,0
RBM20,float64,248,164,0,0,0
OBSCN,float64,248,164,0,0,0
ZNF518A,float64,248,164,0,0,0
FAAP20,float64,248,164,0,0,0
BNC2,float64,248,164,0,0,0
PREX2,float64,248,164,0,0,0
DZIP3,float64,248,164,0,0,0
XYLT1,float64,248,164,0,0,0
TDRP,float64,248,164,0,0,0
SGMS2,float64,248,164,0,0,0
DPF1,float64,248,164,0,0,0
C1orf159,float64,248,164,0,0,0
ANGPTL4,float64,248,164,0,0,0
PARVG,float64,248,164,0,0,0
CHST11,float64,248,164,0,0,0
TNFRSF19,float64,248,164,0,0,0
STXBP5L,float64,248,164,0,0,0
EIF1AY,float64,248,163,0,0,0
C7,float64,248,163,0,0,0
PCSK6,float64,248,163,0,0,0
RARRES1,float64,248,163,0,0,0
HYAL2,float64,248,163,0,0,0
FAM161A,float64,248,163,0,0,0
ZBED5,float64,248,163,0,0,0
ANKS6,float64,248,163,0,0,0
ARMCX5,float64,248,163,0,0,0
FBH1,float64,248,163,0,0,0
PIWIL2,float64,248,163,0,0,0
LRRC15,float64,248,163,0,0,0
SLC25A28,float64,248,163,0,0,0
HIC2,float64,248,163,0,0,0
ZDHHC4,float64,248,163,0,0,0
PLAGL2,float64,248,163,0,0,0
ST3GAL6,float64,248,163,0,0,0
EMILIN1,float64,248,163,0,0,0
NCF1B,float64,248,162,0,0,0
NACAD,float64,248,162,0,0,0
GJB3,float64,248,162,0,0,0
ADGRL1,float64,248,162,0,0,0
INHBA,float64,248,162,0,0,0
S100A1,float64,248,162,0,0,0
HOXA13,float64,248,162,0,0,0
CDH5,float64,248,162,0,0,0
MLANA,float64,248,162,0,0,0
CTC1,float64,248,162,0,0,0
ZNG1B,float64,248,162,0,0,0
CCNB3,float64,248,162,0,0,0
MFSD3,float64,248,162,0,0,0
DUSP9,float64,248,162,0,0,0
PLEKHM1,float64,248,162,0,0,0
ELAPOR2,float64,248,161,0,0,0
RAD51B,float64,248,161,0,0,0
HLA-DQA1,float64,248,161,0,0,0
RGS12,float64,248,161,0,0,0
SHOX2,float64,248,161,0,0,0
SKAP2,float64,248,161,0,0,0
SRGN,float64,248,161,0,0,0
SERPINA2,float64,248,161,0,0,0
SLC2A5,float64,248,161,0,0,0
ZNF568,float64,248,161,0,0,0
TMTC4,float64,248,161,0,0,0
HECW1,float64,248,161,0,0,0
ZNF367,float64,248,161,0,0,0
PRXL2C,float64,248,161,0,0,0
BBS7,float64,248,161,0,0,0
ZFP62,float64,248,161,0,0,0
CHPT1,float64,248,161,0,0,0
KIAA0232,float64,248,161,0,0,0
HDAC10,float64,248,161,0,0,0
SIX2,float64,248,161,0,0,0
CACNA2D2,float64,248,161,0,0,0
DLL3,float64,248,161,0,0,0
VANGL2,float64,248,161,0,0,0
LYRM9,float64,248,160,0,0,0
SOX12,float64,248,160,0,0,0
SUPT3H,float64,248,160,0,0,0
FAM13A,float64,248,160,0,0,0
FGB,float64,248,160,0,0,0
CHGB,float64,248,160,0,0,0
HOXD8,float64,248,160,0,0,0
EPHA3,float64,248,160,0,0,0
SLC15A1,float64,248,160,0,0,0
CDKN3,float64,248,160,0,0,0
KIAA0753,float64,248,160,0,0,0
MINDY4,float64,248,160,0,0,0
KIAA1614,float64,248,160,0,0,0
RADX,float64,248,160,0,0,0
APPBP2,float64,248,160,0,0,0
TBC1D31,float64,248,160,0,0,0
HS6ST2,float64,248,160,0,0,0
DCLRE1C,float64,248,160,0,0,0
KCTD14,float64,248,160,0,0,0
SLC25A23,float64,248,160,0,0,0
EBF3,float64,248,160,0,0,0
NPDC1,float64,248,160,0,0,0
MGAT4A,float64,248,160,0,0,0
PPM1D,float64,248,159,0,0,0
KLK10,float64,248,159,0,0,0
ADH1C,float64,248,159,0,0,0
H2AC4,float64,248,159,0,0,0
ZNF865,float64,248,159,0,0,0
ETV5,float64,248,159,0,0,0
GPR143,float64,248,159,0,0,0
SLC37A1,float64,248,159,0,0,0
PTGIS,float64,248,159,0,0,0
VMAC,float64,248,159,0,0,0
B3GNTL1,float64,248,159,0,0,0
FAM83A,float64,248,159,0,0,0
ABTB2,float64,248,159,0,0,0
ARAP2,float64,248,159,0,0,0
RPGR,float64,248,159,0,0,0
TENT5A,float64,248,159,0,0,0
LMLN,float64,248,159,0,0,0
NDN,float64,248,159,0,0,0
TTYH2,float64,248,159,0,0,0
TAF1D,float64,248,159,0,0,0
SEC61A2,float64,248,159,0,0,0
WASH6P,float64,248,159,0,0,0
CHIC2,float64,248,159,0,0,0
SH2B3,float64,248,159,0,0,0
CCDC154,float64,248,158,0,0,0
CALB1,float64,248,158,0,0,0
NPR1,float64,248,158,0,0,0
ZNF12,float64,248,158,0,0,0
NPR3,float64,248,158,0,0,0
GATA3,float64,248,158,0,0,0
ELK4,float64,248,158,0,0,0
SLC14A1,float64,248,158,0,0,0
KIZ,float64,248,158,0,0,0
INTS6L,float64,248,158,0,0,0
GBP6,float64,248,158,0,0,0
GAS2L3,float64,248,158,0,0,0
GPR161,float64,248,158,0,0,0
ENDOV,float64,248,158,0,0,0
C3orf20,float64,248,158,0,0,0
C9orf85,float64,248,158,0,0,0
ZNF587,float64,248,158,0,0,0
DDO,float64,248,158,0,0,0
OLFML3,float64,248,158,0,0,0
FIRRM,float64,248,158,0,0,0
VAV3,float64,248,158,0,0,0
SPATA2,float64,248,158,0,0,0
CIBAR1,float64,248,157,0,0,0
CST4,float64,248,157,0,0,0
IGF2,float64,248,157,0,0,0
FABP1,float64,248,157,0,0,0
GPD1,float64,248,157,0,0,0
MAGEA6,float64,248,157,0,0,0
MYO7A,float64,248,157,0,0,0
NEDD9,float64,248,157,0,0,0
BRD10,float64,248,157,0,0,0
RASSF6,float64,248,157,0,0,0
ABCA13,float64,248,157,0,0,0
DENND1C,float64,248,157,0,0,0
ARHGAP24,float64,248,157,0,0,0
ATP6V1C2,float64,248,157,0,0,0
MAP4K1,float64,248,157,0,0,0
EOLA2,float64,248,157,0,0,0
CALML4,float64,248,157,0,0,0
KLHL5,float64,248,157,0,0,0
TMEM175,float64,248,157,0,0,0
MARVELD1,float64,248,157,0,0,0
DDX43,float64,248,157,0,0,0
MTMR4,float64,248,157,0,0,0
BSN,float64,248,157,0,0,0
RARA,float64,248,156,0,0,0
SULT1C2,float64,248,156,0,0,0
MAGEB4,float64,248,156,0,0,0
GAS2,float64,248,156,0,0,0
SOX15,float64,248,156,0,0,0
GRAP2,float64,248,156,0,0,0
DNA2,float64,248,156,0,0,0
ZNF33A,float64,248,156,0,0,0
TBX2,float64,248,156,0,0,0
TNFAIP1,float64,248,156,0,0,0
PPP1R3A,float64,248,156,0,0,0
GREB1,float64,248,156,0,0,0
PLEKHO1,float64,248,156,0,0,0
BTBD8,float64,248,156,0,0,0
EIF4E3,float64,248,156,0,0,0
SAMD8,float64,248,156,0,0,0
JAKMIP1,float64,248,156,0,0,0
KLHDC3,float64,248,156,0,0,0
DNAH6,float64,248,156,0,0,0
ZDHHC7,float64,248,156,0,0,0
WASF3,float64,248,156,0,0,0
CDIN1,float64,248,156,0,0,0
B4DN88,float64,248,155,0,0,0
TRAF5,float64,248,155,0,0,0
FLRT2,float64,248,155,0,0,0
ZNF250,float64,248,155,0,0,0
AMD1,float64,248,155,0,0,0
ITGAL,float64,248,155,0,0,0
MAGEA1,float64,248,155,0,0,0
USP46,float64,248,155,0,0,0
GRAP,float64,248,155,0,0,0
IFFO2,float64,248,155,0,0,0
RGMB,float64,248,155,0,0,0
ARSK,float64,248,155,0,0,0
NUDT18,float64,248,155,0,0,0
MYO18B,float64,248,155,0,0,0
ZNF808,float64,248,155,0,0,0
IFI44,float64,248,155,0,0,0
PRG4,float64,248,155,0,0,0
PPP1R14A,float64,248,155,0,0,0
LRR1,float64,248,155,0,0,0
HSD3B7,float64,248,155,0,0,0
NEU3,float64,248,155,0,0,0
LSM5,float64,248,155,0,0,0
ARL5A,float64,248,155,0,0,0
POU2F2,float64,248,154,0,0,0
NAT9,float64,248,154,0,0,0
SAA2,float64,248,154,0,0,0
TBXAS1,float64,248,154,0,0,0
ZFP36,float64,248,154,0,0,0
CD79B,float64,248,154,0,0,0
HNF4A,float64,248,154,0,0,0
PRRX1,float64,248,154,0,0,0
STIL,float64,248,154,0,0,0
ARSI,float64,248,154,0,0,0
SLFN13,float64,248,154,0,0,0
ANKRD35,float64,248,154,0,0,0
TOX2,float64,248,154,0,0,0
ARHGAP9,float64,248,154,0,0,0
CDCA4,float64,248,154,0,0,0
TSPYL2,float64,248,154,0,0,0
TPK1,float64,248,154,0,0,0
TBC1D30,float64,248,154,0,0,0
MYH7B,float64,248,153,0,0,0
CCDC18,float64,248,153,0,0,0
GNB5,float64,248,153,0,0,0
KALRN,float64,248,153,0,0,0
TLR2,float64,248,153,0,0,0
SLC43A1,float64,248,153,0,0,0
ZNF324,float64,248,153,0,0,0
GYPC,float64,248,153,0,0,0
SERPING1,float64,248,153,0,0,0
DPEP1,float64,248,153,0,0,0
PDE4A,float64,248,153,0,0,0
ZNF76,float64,248,153,0,0,0
BACE1,float64,248,153,0,0,0
ZNF174,float64,248,153,0,0,0
FAM171A1,float64,248,153,0,0,0
CYP4F22,float64,248,153,0,0,0
MUC19,float64,248,153,0,0,0
PHETA1,float64,248,153,0,0,0
PTPRU,float64,248,153,0,0,0
PAGE5,float64,248,153,0,0,0
VSTM2L,float64,248,153,0,0,0
HEPH,float64,248,153,0,0,0
ANO2,float64,248,153,0,0,0
PCLO,float64,248,153,0,0,0
ZNF623,float64,248,152,0,0,0
S100A3,float64,248,152,0,0,0
PDE3A,float64,248,152,0,0,0
TIGD2,float64,248,152,0,0,0
TTC39A,float64,248,152,0,0,0
PHF19,float64,248,152,0,0,0
NAIF1,float64,248,152,0,0,0
AMMECR1L,float64,248,152,0,0,0
NAPEPLD,float64,248,152,0,0,0
CES3,float64,248,152,0,0,0
USP53,float64,248,152,0,0,0
HIPK1,float64,248,152,0,0,0
KDM8,float64,248,152,0,0,0
POC1A,float64,248,152,0,0,0
RNF128,float64,248,152,0,0,0
CMTM5,float64,248,152,0,0,0
MACIR,float64,248,152,0,0,0
SH3GL2,float64,248,152,0,0,0
EMILIN2,float64,248,152,0,0,0
ZNF711,float64,248,152,0,0,0
EREG,float64,248,151,0,0,0
GYG2,float64,248,151,0,0,0
PER1,float64,248,151,0,0,0
JCHAIN,float64,248,151,0,0,0
HAAO,float64,248,151,0,0,0
IFNAR2,float64,248,151,0,0,0
PRR5,float64,248,151,0,0,0
GCNT1,float64,248,151,0,0,0
MEF2C,float64,248,151,0,0,0
TIAM1,float64,248,151,0,0,0
KIF26B,float64,248,151,0,0,0
TET2,float64,248,151,0,0,0
RTN4RL2,float64,248,151,0,0,0
CYGB,float64,248,151,0,0,0
LPAR1,float64,248,151,0,0,0
TMEM39B,float64,248,151,0,0,0
CELSR3,float64,248,151,0,0,0
UBE2E3,float64,248,151,0,0,0
EPOP,float64,248,150,0,0,0
RAC3,float64,248,150,0,0,0
SOX1,float64,248,150,0,0,0
ATP8B3,float64,248,150,0,0,0
USP12,float64,248,150,0,0,0
UPK1B,float64,248,150,0,0,0
C4BPA,float64,248,150,0,0,0
ZNF35,float64,248,150,0,0,0
ALOX5AP,float64,248,150,0,0,0
CTAG1A,float64,248,150,0,0,0
ABCC8,float64,248,150,0,0,0
TBC1D25,float64,248,150,0,0,0
WDR25,float64,248,150,0,0,0
ATPSCKMT,float64,248,150,0,0,0
TSHZ1,float64,248,150,0,0,0
SGMS1,float64,248,150,0,0,0
PAQR7,float64,248,150,0,0,0
SH3TC1,float64,248,150,0,0,0
PITPNM2,float64,248,150,0,0,0
JMJD4,float64,248,150,0,0,0
ROBO2,float64,248,149,0,0,0
CXCL5,float64,248,149,0,0,0
GPC3,float64,248,149,0,0,0
IRF8,float64,248,149,0,0,0
RBM48,float64,248,149,0,0,0
DCAF15,float64,248,149,0,0,0
OLFML2A,float64,248,149,0,0,0
TMC5,float64,248,149,0,0,0
ARHGEF26,float64,248,149,0,0,0
PGAP3,float64,248,149,0,0,0
IFT43,float64,248,149,0,0,0
AGAP2,float64,248,149,0,0,0
LAT2,float64,248,149,0,0,0
VCX3B,float64,248,149,0,0,0
CLK4,float64,248,149,0,0,0
CD93,float64,248,149,0,0,0
PLEKHJ1,float64,248,149,0,0,0
KLHL42,float64,248,149,0,0,0
PLEKHG1,float64,248,149,0,0,0
THSD7A,float64,248,149,0,0,0
DGKB,float64,248,149,0,0,0
TBKBP1,float64,248,148,0,0,0
PSCA,float64,248,148,0,0,0
MEGF6,float64,248,148,0,0,0
MAP3K6,float64,248,148,0,0,0
IL1B,float64,248,148,0,0,0
SPTA1,float64,248,148,0,0,0
LMOD1,float64,248,148,0,0,0
CDK18,float64,248,148,0,0,0
LOXL1,float64,248,148,0,0,0
TNK1,float64,248,148,0,0,0
RUNX3,float64,248,148,0,0,0
CDC42EP5,float64,248,148,0,0,0
BRWD3,float64,248,148,0,0,0
FGD5,float64,248,148,0,0,0
TMC6,float64,248,148,0,0,0
ADIPOR2,float64,248,148,0,0,0
TMEM143,float64,248,148,0,0,0
FAR2,float64,248,148,0,0,0
BTBD10,float64,248,148,0,0,0
CCDC28B,float64,248,148,0,0,0
PITPNM3,float64,248,148,0,0,0
NRSN2,float64,248,148,0,0,0
PIGM,float64,248,148,0,0,0
ADGRL3,float64,248,148,0,0,0
SPON1,float64,248,148,0,0,0
PLSCR4,float64,248,148,0,0,0
HOXC10,float64,248,148,0,0,0
C21orf91,float64,248,148,0,0,0
IFT80,float64,248,148,0,0,0
PLXNC1,float64,248,147,0,0,0
PEX10,float64,248,147,0,0,0
NFASC,float64,248,147,0,0,0
MT-CO1,float64,248,147,0,0,0
AMBP,float64,248,147,0,0,0
GRK5,float64,248,147,0,0,0
FBLN2,float64,248,147,0,0,0
HSF2,float64,248,147,0,0,0
PLA2G7,float64,248,147,0,0,0
SLC25A30,float64,248,147,0,0,0
RFLNA,float64,248,147,0,0,0
STRADA,float64,248,147,0,0,0
KMT5C,float64,248,147,0,0,0
C4orf33,float64,248,147,0,0,0
MAML3,float64,248,147,0,0,0
APBA2,float64,248,147,0,0,0
SH2D3A,float64,248,147,0,0,0
GPATCH2L,float64,248,147,0,0,0
SERPINB13,float64,248,147,0,0,0
POLI,float64,248,147,0,0,0
LAMP3,float64,248,147,0,0,0
LEPROTL1,float64,248,146,0,0,0
CTDSP2,float64,248,146,0,0,0
ZBTB5,float64,248,146,0,0,0
PROM1,float64,248,146,0,0,0
DEPDC5,float64,248,146,0,0,0
TADA2A,float64,248,146,0,0,0
SLFN14,float64,248,146,0,0,0
ERG,float64,248,146,0,0,0
ICAM3,float64,248,146,0,0,0
RRAD,float64,248,146,0,0,0
SLC35A2,float64,248,146,0,0,0
TAF13,float64,248,146,0,0,0
FAM174B,float64,248,146,0,0,0
KRTCAP3,float64,248,146,0,0,0
XAF1,float64,248,146,0,0,0
DRAM2,float64,248,146,0,0,0
CHSY3,float64,248,146,0,0,0
PALB2,float64,248,146,0,0,0
CRACR2B,float64,248,146,0,0,0
GSDMB,float64,248,146,0,0,0
FBXO17,float64,248,146,0,0,0
PTPRH,float64,248,146,0,0,0
CACFD1,float64,248,146,0,0,0
H3BQF6,float64,248,145,0,0,0
MPND,float64,248,145,0,0,0
TBC1D8,float64,248,145,0,0,0
PDGFRB,float64,248,145,0,0,0
GLI3,float64,248,145,0,0,0
ATF4,float64,248,145,0,0,0
PDE6C,float64,248,145,0,0,0
PXDC1,float64,248,145,0,0,0
SLC18B1,float64,248,145,0,0,0
RASGRP2,float64,248,145,0,0,0
MAPKAPK5,float64,248,145,0,0,0
PSD4,float64,248,145,0,0,0
DHX58,float64,248,145,0,0,0
SAYSD1,float64,248,145,0,0,0
CREBZF,float64,248,145,0,0,0
HACD1,float64,248,144,0,0,0
MCF2L,float64,248,144,0,0,0
HRH1,float64,248,144,0,0,0
MFSD14B,float64,248,144,0,0,0
TMCO4,float64,248,144,0,0,0
DEF8,float64,248,144,0,0,0
DENND5B,float64,248,144,0,0,0
ADCK1,float64,248,144,0,0,0
ACOT1,float64,248,144,0,0,0
SLAIN1,float64,248,144,0,0,0
BCAS4,float64,248,144,0,0,0
METTL21A,float64,248,144,0,0,0
SPATA33,float64,248,144,0,0,0
BBS2,float64,248,144,0,0,0
PIEZO2,float64,248,144,0,0,0
H3BV83,float64,248,143,0,0,0
ZNF195,float64,248,143,0,0,0
FANCA,float64,248,143,0,0,0
NCAM2,float64,248,143,0,0,0
KATNIP,float64,248,143,0,0,0
GCNT3,float64,248,143,0,0,0
CTDNEP1,float64,248,143,0,0,0
SLC2A10,float64,248,143,0,0,0
AOC1,float64,248,143,0,0,0
LAPTM4A,float64,248,143,0,0,0
TAF11,float64,248,143,0,0,0
QPCT,float64,248,143,0,0,0
PHF13,float64,248,143,0,0,0
DYNC2I1,float64,248,143,0,0,0
MYO3B,float64,248,143,0,0,0
FBXL8,float64,248,143,0,0,0
ANKRD2,float64,248,143,0,0,0
SNRK,float64,248,143,0,0,0
TLL2,float64,248,143,0,0,0
SERPIND1,float64,248,142,0,0,0
GPM6B,float64,248,142,0,0,0
KCNB1,float64,248,142,0,0,0
OTUD1,float64,248,142,0,0,0
RBBP8NL,float64,248,142,0,0,0
MFSD8,float64,248,142,0,0,0
ABCA10,float64,248,142,0,0,0
PLEKHA8,float64,248,142,0,0,0
ZSCAN31,float64,248,142,0,0,0
CCDC138,float64,248,142,0,0,0
DLC1,float64,248,142,0,0,0
PITX2,float64,248,142,0,0,0
STRA6,float64,248,142,0,0,0
FBXL15,float64,248,142,0,0,0
ZCCHC4,float64,248,142,0,0,0
DENND2D,float64,248,142,0,0,0
ANO8,float64,248,142,0,0,0
ETAA1,float64,248,142,0,0,0
ATP2A1,float64,248,141,0,0,0
FANCG,float64,248,141,0,0,0
LCMT2,float64,248,141,0,0,0
CBFA2T3,float64,248,141,0,0,0
APOC2,float64,248,141,0,0,0
FGG,float64,248,141,0,0,0
SPTB,float64,248,141,0,0,0
NR0B1,float64,248,141,0,0,0
ZNF142,float64,248,141,0,0,0
CLDN12,float64,248,141,0,0,0
CSNK1G2,float64,248,141,0,0,0
ID3,float64,248,141,0,0,0
PLEKHG4,float64,248,141,0,0,0
PJA1,float64,248,141,0,0,0
PGAP4,float64,248,141,0,0,0
TM2D1,float64,248,141,0,0,0
STARD5,float64,248,141,0,0,0
FBXL4,float64,248,141,0,0,0
RNF115,float64,248,141,0,0,0
SLC4A4,float64,248,141,0,0,0
MAPKBP1,float64,248,140,0,0,0
TCF4,float64,248,140,0,0,0
CCND3,float64,248,140,0,0,0
NPRL3,float64,248,140,0,0,0
KLHL26,float64,248,140,0,0,0
CERCAM,float64,248,140,0,0,0
RTTN,float64,248,140,0,0,0
RIN3,float64,248,140,0,0,0
SLC35B3,float64,248,140,0,0,0
NMRK1,float64,248,140,0,0,0
ARHGAP28,float64,248,140,0,0,0
MUTYH,float64,248,140,0,0,0
PYGO1,float64,248,140,0,0,0
PLD4,float64,248,139,0,0,0
PRRG1,float64,248,139,0,0,0
CD22,float64,248,139,0,0,0
DGKQ,float64,248,139,0,0,0
PAX9,float64,248,139,0,0,0
TEF,float64,248,139,0,0,0
ADCK5,float64,248,139,0,0,0
RFWD3,float64,248,139,0,0,0
CPEB2,float64,248,139,0,0,0
FBXW8,float64,248,139,0,0,0
AADAT,float64,248,139,0,0,0
MSANTD3,float64,248,139,0,0,0
UGT1A10,float64,248,139,0,0,0
FANCE,float64,248,139,0,0,0
SMPD3,float64,248,139,0,0,0
B9D1,float64,248,139,0,0,0
C2orf72,float64,248,138,0,0,0
CASTOR2,float64,248,138,0,0,0
EFCAB7,float64,248,138,0,0,0
PRICKLE3,float64,248,138,0,0,0
DENND4B,float64,248,138,0,0,0
PECAM1,float64,248,138,0,0,0
OTX1,float64,248,138,0,0,0
SESN2,float64,248,138,0,0,0
ADAMTS12,float64,248,138,0,0,0
SEMA5A,float64,248,138,0,0,0
BBS9,float64,248,138,0,0,0
KMT5B,float64,248,138,0,0,0
TENM4,float64,248,138,0,0,0
TPRA1,float64,248,138,0,0,0
SLC26A11,float64,248,138,0,0,0
PGBD3,float64,248,138,0,0,0
ASAP3,float64,248,138,0,0,0
SLC25A36,float64,248,138,0,0,0
TMEM101,float64,248,138,0,0,0
LGR4,float64,248,138,0,0,0
ASB6,float64,248,138,0,0,0
NCKAP5,float64,248,137,0,0,0
MFAP3L,float64,248,137,0,0,0
SLC25A14,float64,248,137,0,0,0
SLC34A2,float64,248,137,0,0,0
IGKV2D-40,float64,248,137,0,0,0
RHOQ,float64,248,137,0,0,0
TUB,float64,248,137,0,0,0
LGALS4,float64,248,137,0,0,0
ITGB3BP,float64,248,137,0,0,0
ARHGAP15,float64,248,137,0,0,0
FGFRL1,float64,248,137,0,0,0
SFRP1,float64,248,137,0,0,0
ACBD4,float64,248,137,0,0,0
TESK2,float64,248,137,0,0,0
EBF4,float64,248,137,0,0,0
HEMGN,float64,248,137,0,0,0
FBXO44,float64,248,137,0,0,0
PCMTD2,float64,248,137,0,0,0
NDOR1,float64,248,137,0,0,0
DCDC2,float64,248,137,0,0,0
LEF1,float64,248,137,0,0,0
DSE,float64,248,137,0,0,0
APBB1,float64,248,136,0,0,0
CACNA1F,float64,248,136,0,0,0
APBA1,float64,248,136,0,0,0
ENPEP,float64,248,136,0,0,0
SPOCK1,float64,248,136,0,0,0
IRF5,float64,248,136,0,0,0
KCTD2,float64,248,136,0,0,0
NFE2L2,float64,248,136,0,0,0
SGCB,float64,248,136,0,0,0
MIIP,float64,248,136,0,0,0
CACHD1,float64,248,136,0,0,0
SYDE1,float64,248,136,0,0,0
NET1,float64,248,136,0,0,0
STK32C,float64,248,136,0,0,0
TCTN2,float64,248,136,0,0,0
CLIC6,float64,248,136,0,0,0
KIAA0586,float64,248,136,0,0,0
SMOC1,float64,248,136,0,0,0
NTM,float64,248,136,0,0,0
SLC7A8,float64,248,136,0,0,0
FBXO9,float64,248,136,0,0,0
ITGA11,float64,248,136,0,0,0
TRAF3IP3,float64,248,136,0,0,0
SLITRK5,float64,248,135,0,0,0
CFI,float64,248,135,0,0,0
ROR2,float64,248,135,0,0,0
KLF10,float64,248,135,0,0,0
JOSD1,float64,248,135,0,0,0
TNS2,float64,248,135,0,0,0
GK5,float64,248,135,0,0,0
KCTD8,float64,248,135,0,0,0
ARHGAP30,float64,248,135,0,0,0
PIGW,float64,248,135,0,0,0
ZDHHC21,float64,248,135,0,0,0
B3GALNT2,float64,248,135,0,0,0
DYNC2LI1,float64,248,135,0,0,0
TRPC4AP,float64,248,135,0,0,0
C11orf52,float64,248,135,0,0,0
CMTM3,float64,248,135,0,0,0
NUDT22,float64,248,135,0,0,0
EVA1A,float64,248,135,0,0,0
EHF,float64,248,135,0,0,0
PCDHB2,float64,248,135,0,0,0
ZBBX,float64,248,134,0,0,0
SALL2,float64,248,134,0,0,0
MAGEA2,float64,248,134,0,0,0
BTN3A2,float64,248,134,0,0,0
PKD1,float64,248,134,0,0,0
ATG4A,float64,248,134,0,0,0
NRGN,float64,248,134,0,0,0
CDC42SE1,float64,248,134,0,0,0
SALL1,float64,248,134,0,0,0
FYB1,float64,248,133,0,0,0
TRAF3IP2,float64,248,133,0,0,0
POTEI,float64,248,133,0,0,0
BCL2,float64,248,133,0,0,0
GATA2,float64,248,133,0,0,0
ANXA13,float64,248,133,0,0,0
SH3BP2,float64,248,133,0,0,0
LIPE,float64,248,133,0,0,0
SP6,float64,248,133,0,0,0
C2CD3,float64,248,133,0,0,0
ANKRD39,float64,248,133,0,0,0
EEIG2,float64,248,133,0,0,0
RNF135,float64,248,133,0,0,0
SLC2A13,float64,248,133,0,0,0
FAM117A,float64,248,133,0,0,0
COA4,float64,248,133,0,0,0
RTEL1,float64,248,133,0,0,0
MAGEB2,float64,248,132,0,0,0
MICAL2,float64,248,132,0,0,0
LRG1,float64,248,132,0,0,0
ALPL,float64,248,132,0,0,0
RYR1,float64,248,132,0,0,0
LIFR,float64,248,132,0,0,0
MEA1,float64,248,132,0,0,0
C2orf68,float64,248,132,0,0,0
GPRIN3,float64,248,132,0,0,0
SIAH1,float64,248,132,0,0,0
ANTKMT,float64,248,132,0,0,0
SETD5,float64,248,132,0,0,0
SLC6A15,float64,248,132,0,0,0
TMEM231,float64,248,132,0,0,0
PELI2,float64,248,132,0,0,0
CENPJ,float64,248,132,0,0,0
