,dtype,n_values,n_nan_total,n_non_numeric_values,n_posinf,n_neginf
C4orf19,float64,248,0,0,0,0
UCHL1,float64,248,0,0,0,0
MIA3,float64,248,0,0,0,0
DISP1,float64,248,0,0,0,0
TNIK,float64,248,0,0,0,0
FAM167A,float64,248,0,0,0,0
NEIL2,float64,248,0,0,0,0
PGM5,float64,248,0,0,0,0
WNT3A,float64,248,0,0,0,0
OBSCN,float64,248,0,0,0,0
LONRF1,float64,248,0,0,0,0
TRIM11,float64,248,0,0,0,0
ENAH,float64,248,0,0,0,0
PPP1R3A,float64,248,0,0,0,0
CCSAP,float64,248,0,0,0,0
ASZ1,float64,248,0,0,0,0
SH3RF1,float64,248,0,0,0,0
GBP5,float64,248,0,0,0,0
BUB3,float64,248,0,0,0,0
GPR26,float64,248,0,0,0,0
CFAP210,float64,248,0,0,0,0
MMP21,float64,248,0,0,0,0
C10orf90,float64,248,0,0,0,0
DIPK1A,float64,248,0,0,0,0
ATP5MC3,float64,248,0,0,0,0
CNTNAP3B,float64,248,0,0,0,0
MAGED4,float64,248,0,0,0,0
SRSF12,float64,248,0,0,0,0
PDLIM3,float64,248,0,0,0,0
SORBS2,float64,248,0,0,0,0
ELOC,float64,248,0,0,0,0
LY96,float64,248,0,0,0,0
PSMA8,float64,248,0,0,0,0
TMSB4Y,float64,248,0,0,0,0
CXADR,float64,248,0,0,0,0
BTG3,float64,248,0,0,0,0
C21orf91,float64,248,0,0,0,0
CHODL,float64,248,0,0,0,0
TMPRSS15,float64,248,0,0,0,0
NCAM2,float64,248,0,0,0,0
L3MBTL4,float64,248,0,0,0,0
PDE1C,float64,248,0,0,0,0
RABGEF1,float64,248,0,0,0,0
MRPL39,float64,248,0,0,0,0
JAM2,float64,248,0,0,0,0
ATP5PF,float64,248,0,0,0,0
GABPA,float64,248,0,0,0,0
ADAMTS1,float64,248,0,0,0,0
ADAMTS5,float64,248,0,0,0,0
TSEN2,float64,248,0,0,0,0
SLFN13,float64,248,0,0,0,0
WNT7A,float64,248,0,0,0,0
XPC,float64,248,0,0,0,0
CCDC174,float64,248,0,0,0,0
FGD5,float64,248,0,0,0,0
FLCN,float64,248,0,0,0,0
DPH3,float64,248,0,0,0,0
OXNAD1,float64,248,0,0,0,0
PLCL2,float64,248,0,0,0,0
CXXC1,float64,248,0,0,0,0
SKA1,float64,248,0,0,0,0
PPP4R1,float64,248,0,0,0,0
APCDD1,float64,248,0,0,0,0
PIEZO2,float64,248,0,0,0,0
MPPE1,float64,248,0,0,0,0
USP43,float64,248,0,0,0,0
RAB6B,float64,248,0,0,0,0
EME1,float64,248,0,0,0,0
EPHB1,float64,248,0,0,0,0
ACSS1,float64,248,0,0,0,0
ANKRD40,float64,248,0,0,0,0
ZNF18,float64,248,0,0,0,0
CA10,float64,248,0,0,0,0
VOPP1,float64,248,0,0,0,0
SEPTIN14,float64,248,0,0,0,0
APOOL,float64,248,0,0,0,0
DKK2,float64,248,0,0,0,0
CYP2U1,float64,248,0,0,0,0
RSPH10B,float64,248,0,0,0,0
FBXL18,float64,248,0,0,0,0
CNTNAP5,float64,248,0,0,0,0
PROM2,float64,248,0,0,0,0
AK9,float64,248,0,0,0,0
ODF1,float64,248,0,0,0,0
KLF10,float64,248,0,0,0,0
PTPRN2,float64,248,0,0,0,0
AZIN1,float64,248,0,0,0,0
ATP6V1C1,float64,248,0,0,0,0
PIP4P2,float64,248,0,0,0,0
OTUD6B,float64,248,0,0,0,0
CDK19,float64,248,0,0,0,0
GTF3C6,float64,248,0,0,0,0
TTC39B,float64,248,0,0,0,0
AGPAT5,float64,248,0,0,0,0
MMS19,float64,248,0,0,0,0
OR4K1,float64,248,0,0,0,0
PI4K2A,float64,248,0,0,0,0
MARVELD1,float64,248,0,0,0,0
ZFYVE27,float64,248,0,0,0,0
GOLGA7B,float64,248,0,0,0,0
GPR78,float64,248,0,0,0,0
TRMT44,float64,248,0,0,0,0
SLC25A28,float64,248,0,0,0,0
HSPA13,float64,248,0,0,0,0
SAMSN1,float64,248,0,0,0,0
USP25,float64,248,0,0,0,0
GRAMD2B,float64,248,0,0,0,0
ZCCHC10,float64,248,0,0,0,0
C16orf87,float64,248,0,0,0,0
MOV10,float64,248,0,0,0,0
RHOC,float64,248,0,0,0,0
PPM1J,float64,248,0,0,0,0
DBI,float64,248,0,0,0,0
SLC16A1,float64,248,0,0,0,0
HEATR3,float64,248,0,0,0,0
TRIM74,float64,248,0,0,0,0
NIFK,float64,248,0,0,0,0
OXA1L,float64,248,0,0,0,0
SLC7A7,float64,248,0,0,0,0
MAGEC1,float64,248,0,0,0,0
LARP1,float64,248,0,0,0,0
CNOT8,float64,248,0,0,0,0
GRIA1,float64,248,0,0,0,0
LRGUK,float64,248,0,0,0,0
SETD9,float64,248,0,0,0,0
MIER3,float64,248,0,0,0,0
NUP205,float64,248,0,0,0,0
ZKSCAN2,float64,248,0,0,0,0
C9orf85,float64,248,0,0,0,0
XAGE2,float64,248,0,0,0,0
PIK3AP1,float64,248,0,0,0,0
RBM45,float64,248,0,0,0,0
TTN,float64,248,0,0,0,0
VSIG4,float64,248,0,0,0,0
PDIA4,float64,248,0,0,0,0
KDM8,float64,248,0,0,0,0
PDZD9,float64,248,0,0,0,0
OTOA,float64,248,0,0,0,0
KCTD18,float64,248,0,0,0,0
HYCC2,float64,248,0,0,0,0
FLACC1,float64,248,0,0,0,0
C2CD6,float64,248,0,0,0,0
TMEM237,float64,248,0,0,0,0
FZD7,float64,248,0,0,0,0
SPAG17,float64,248,0,0,0,0
DEPTOR,float64,248,0,0,0,0
FMN2,float64,248,0,0,0,0
RNF20,float64,248,0,0,0,0
CYLC2,float64,248,0,0,0,0
PPARGC1B,float64,248,0,0,0,0
ELMO1,float64,248,0,0,0,0
SLC26A2,float64,248,0,0,0,0
LSM11,float64,248,0,0,0,0
MED7,float64,248,0,0,0,0
SAXO1,float64,248,0,0,0,0
RRAGA,float64,248,0,0,0,0
SLC24A2,float64,248,0,0,0,0
TRIM42,float64,248,0,0,0,0
PXYLP1,float64,248,0,0,0,0
ADCY8,float64,248,0,0,0,0
RASA2,float64,248,0,0,0,0
RMND1,float64,248,0,0,0,0
RAET1L,float64,248,0,0,0,0
SLA,float64,248,0,0,0,0
TMBIM4,float64,248,0,0,0,0
VBP1,float64,248,0,0,0,0
RAB39B,float64,248,0,0,0,0
CLIC2,float64,248,0,0,0,0
AFF2,float64,248,0,0,0,0
MICU3,float64,248,0,0,0,0
GRIP1,float64,248,0,0,0,0
VPS37A,float64,248,0,0,0,0
KIF5A,float64,248,0,0,0,0
NAT2,float64,248,0,0,0,0
MAGEA8,float64,248,0,0,0,0
PSD3,float64,248,0,0,0,0
CARNMT1,float64,248,0,0,0,0
MCU,float64,248,0,0,0,0
MIDEAS,float64,248,0,0,0,0
CFAP70,float64,248,0,0,0,0
GNA14,float64,248,0,0,0,0
FAM161B,float64,248,0,0,0,0
GNAQ,float64,248,0,0,0,0
WIF1,float64,248,0,0,0,0
UGT2B4,float64,248,0,0,0,0
GPR61,float64,248,0,0,0,0
MMP16,float64,248,0,0,0,0
ADK,float64,248,0,0,0,0
KCNMA1,float64,248,0,0,0,0
BATF,float64,248,0,0,0,0
DCK,float64,248,0,0,0,0
ADAMTS3,float64,248,0,0,0,0
ALX3,float64,248,0,0,0,0
DPY19L4,float64,248,0,0,0,0
NDUFAF6,float64,248,0,0,0,0
DRAM2,float64,248,0,0,0,0
CFAP418,float64,248,0,0,0,0
PPEF2,float64,248,0,0,0,0
CFAP161,float64,248,0,0,0,0
ADAMTSL3,float64,248,0,0,0,0
ART3,float64,248,0,0,0,0
SLC28A1,float64,248,0,0,0,0
WHAMM,float64,248,0,0,0,0
CXCL13,float64,248,0,0,0,0
N6AMT1,float64,248,0,0,0,0
RWDD2B,float64,248,0,0,0,0
USP16,float64,248,0,0,0,0
CCT8,float64,248,0,0,0,0
MAP3K7CL,float64,248,0,0,0,0
NAA11,float64,248,0,0,0,0
BACH1,float64,248,0,0,0,0
CLDN17,float64,248,0,0,0,0
CLDN8,float64,248,0,0,0,0
TSPAN7,float64,248,0,0,0,0
TIAM1,float64,248,0,0,0,0
SCAF4,float64,248,0,0,0,0
RPGR,float64,248,0,0,0,0
CDK20,float64,248,0,0,0,0
PCGF6,float64,248,0,0,0,0
ANKRD9,float64,248,0,0,0,0
SFR1,float64,248,0,0,0,0
SORCS3,float64,248,0,0,0,0
SFXN2,float64,248,0,0,0,0
ATP5MJ,float64,248,0,0,0,0
FUT6,float64,248,0,0,0,0
TDRD9,float64,248,0,0,0,0
FGF18,float64,248,0,0,0,0
PCDH1,float64,248,0,0,0,0
SH3RF2,float64,248,0,0,0,0
GDF6,float64,248,0,0,0,0
UQCRB,float64,248,0,0,0,0
MTERF3,float64,248,0,0,0,0
PTDSS1,float64,248,0,0,0,0
PPP2R2B,float64,248,0,0,0,0
RPL30,float64,248,0,0,0,0
KCNS2,float64,248,0,0,0,0
PABIR3,float64,248,0,0,0,0
SUPV3L1,float64,248,0,0,0,0
PABIR2,float64,248,0,0,0,0
EEF1A1,float64,248,0,0,0,0
FBXO43,float64,248,0,0,0,0
HKDC1,float64,248,0,0,0,0
HK1,float64,248,0,0,0,0
TYSND1,float64,248,0,0,0,0
PHF6,float64,248,0,0,0,0
CD109,float64,248,0,0,0,0
LRFN2,float64,248,0,0,0,0
NODAL,float64,248,0,0,0,0
PRG3,float64,248,0,0,0,0
UBE2L6,float64,248,0,0,0,0
ZDHHC5,float64,248,0,0,0,0
MED19,float64,248,0,0,0,0
ZFAND3,float64,248,0,0,0,0
NPTN,float64,248,0,0,0,0
KAT6B,float64,248,0,0,0,0
SAMD8,float64,248,0,0,0,0
RAB11FIP1,float64,248,0,0,0,0
UNC5D,float64,248,0,0,0,0
GLYATL2,float64,248,0,0,0,0
UTP14A,float64,248,0,0,0,0
AIFM1,float64,248,0,0,0,0
MAPK13,float64,248,0,0,0,0
BAG4,float64,248,0,0,0,0
MS4A1,float64,248,0,0,0,0
TBC1D31,float64,248,0,0,0,0
NTAQ1,float64,248,0,0,0,0
ATAD2,float64,248,0,0,0,0
FBXO32,float64,248,0,0,0,0
NSMCE2,float64,248,0,0,0,0
ZNF689,float64,248,0,0,0,0
PRR14,float64,248,0,0,0,0
FBRS,float64,248,0,0,0,0
FRRS1,float64,248,0,0,0,0
PHKG2,float64,248,0,0,0,0
MFSD14A,float64,248,0,0,0,0
SASS6,float64,248,0,0,0,0
COX6A2,float64,248,0,0,0,0
ITGAD,float64,248,0,0,0,0
ADGRG4,float64,248,0,0,0,0
ZIC3,float64,248,0,0,0,0
MALSU1,float64,248,0,0,0,0
VPS8,float64,248,0,0,0,0
GALK2,float64,248,0,0,0,0
LHFPL4,float64,248,0,0,0,0
B3GNT7,float64,248,0,0,0,0
MPV17L,float64,248,0,0,0,0
BUB1B,float64,248,0,0,0,0
PDE6D,float64,248,0,0,0,0
EIF4A2,float64,248,0,0,0,0
BRPF1,float64,248,0,0,0,0
RPUSD3,float64,248,0,0,0,0
SST,float64,248,0,0,0,0
TATDN2,float64,248,0,0,0,0
GHRL,float64,248,0,0,0,0
SEC13,float64,248,0,0,0,0
EXOG,float64,248,0,0,0,0
NTAN1,float64,248,0,0,0,0
SHCBP1L,float64,248,0,0,0,0
NMNAT2,float64,248,0,0,0,0
ZFYVE9,float64,248,0,0,0,0
ATP2B2,float64,248,0,0,0,0
LYZL4,float64,248,0,0,0,0
SLC6A1,float64,248,0,0,0,0
SMG1,float64,248,0,0,0,0
FCHO2,float64,248,0,0,0,0
RBPMS,float64,248,0,0,0,0
TMEM171,float64,248,0,0,0,0
KLHL40,float64,248,0,0,0,0
C8A,float64,248,0,0,0,0
TIMP4,float64,248,0,0,0,0
SYN2,float64,248,0,0,0,0
NRG1,float64,248,0,0,0,0
ODR4,float64,248,0,0,0,0
CPT2,float64,248,0,0,0,0
NECAP2,float64,248,0,0,0,0
LRP8,float64,248,0,0,0,0
CDCP2,float64,248,0,0,0,0
PAXIP1,float64,248,0,0,0,0
STEAP2,float64,248,0,0,0,0
SSBP3,float64,248,0,0,0,0
HTR5A,float64,248,0,0,0,0
CLDN12,float64,248,0,0,0,0
MMP14,float64,248,0,0,0,0
FZD1,float64,248,0,0,0,0
GATAD1,float64,248,0,0,0,0
SUSD3,float64,248,0,0,0,0
TMED6,float64,248,0,0,0,0
CLEC18A,float64,248,0,0,0,0
DHRS4,float64,248,0,0,0,0
CFAP107,float64,248,0,0,0,0
CLEC18C,float64,248,0,0,0,0
ARMC12,float64,248,0,0,0,0
DDX19B,float64,248,0,0,0,0
ST3GAL2,float64,248,0,0,0,0
FCSK,float64,248,0,0,0,0
IL34,float64,248,0,0,0,0
DHRS1,float64,248,0,0,0,0
CACNA1D,float64,248,0,0,0,0
ARSL,float64,248,0,0,0,0
KIT,float64,248,0,0,0,0
HYDIN,float64,248,0,0,0,0
AASDH,float64,248,0,0,0,0
ZNF19,float64,248,0,0,0,0
CACNA2D3,float64,248,0,0,0,0
RNF111,float64,248,0,0,0,0
CCNB2,float64,248,0,0,0,0
FAM81A,float64,248,0,0,0,0
MYO1E,float64,248,0,0,0,0
APPL1,float64,248,0,0,0,0
PWWP3B,float64,248,0,0,0,0
AFAP1L1,float64,248,0,0,0,0
TSC22D3,float64,248,0,0,0,0
VPS26C,float64,248,0,0,0,0
DYRK1A,float64,248,0,0,0,0
KCNJ6,float64,248,0,0,0,0
KCNJ15,float64,248,0,0,0,0
ERG,float64,248,0,0,0,0
ETS2,float64,248,0,0,0,0
TSPAN18,float64,248,0,0,0,0
LCA5L,float64,248,0,0,0,0
SLC35B2,float64,248,0,0,0,0
TMEM164,float64,248,0,0,0,0
MX1,float64,248,0,0,0,0
CREB3L1,float64,248,0,0,0,0
C2CD2,float64,248,0,0,0,0
TAB3,float64,248,0,0,0,0
SLC38A10,float64,248,0,0,0,0
C9orf43,float64,248,0,0,0,0
PALM2AKAP2,float64,248,0,0,0,0
ZNF618,float64,248,0,0,0,0
DGKI,float64,248,0,0,0,0
TMEM268,float64,248,0,0,0,0
SVOPL,float64,248,0,0,0,0
SNX22,float64,248,0,0,0,0
UBN2,float64,248,0,0,0,0
BRAF,float64,248,0,0,0,0
SLC34A2,float64,248,0,0,0,0
ACAN,float64,248,0,0,0,0
PSMG3,float64,248,0,0,0,0
CABP1,float64,248,0,0,0,0
WDR19,float64,248,0,0,0,0
SLC37A3,float64,248,0,0,0,0
AP3S2,float64,248,0,0,0,0
FMNL2,float64,248,0,0,0,0
GAREM2,float64,248,0,0,0,0
SPPL3,float64,248,0,0,0,0
DPYSL5,float64,248,0,0,0,0
DRC1,float64,248,0,0,0,0
RAB28,float64,248,0,0,0,0
PRXL2B,float64,248,0,0,0,0
TNFRSF14,float64,248,0,0,0,0
PANK4,float64,248,0,0,0,0
CIB4,float64,248,0,0,0,0
MEGF11,float64,248,0,0,0,0
C12orf43,float64,248,0,0,0,0
PEX10,float64,248,0,0,0,0
RER1,float64,248,0,0,0,0
RADIL,float64,248,0,0,0,0
SKI,float64,248,0,0,0,0
WIPI2,float64,248,0,0,0,0
LDLRAP1,float64,248,0,0,0,0
AGAP1,float64,248,0,0,0,0
KRTCAP3,float64,248,0,0,0,0
ANKRD61,float64,248,0,0,0,0
PAFAH2,float64,248,0,0,0,0
EXTL1,float64,248,0,0,0,0
SLC30A2,float64,248,0,0,0,0
BABAM2,float64,248,0,0,0,0
TRIM63,float64,248,0,0,0,0
CFAP251,float64,248,0,0,0,0
MRPL17,float64,248,0,0,0,0
DUSP2,float64,248,0,0,0,0
GRHL3,float64,248,0,0,0,0
UBXN11,float64,248,0,0,0,0
NLRP14,float64,248,0,0,0,0
PTPDC1,float64,248,0,0,0,0
GALNT14,float64,248,0,0,0,0
NCK1,float64,248,0,0,0,0
HPD,float64,248,0,0,0,0
RHPN1,float64,248,0,0,0,0
TPRG1L,float64,248,0,0,0,0
LRRC43,float64,248,0,0,0,0
PRXL2C,float64,248,0,0,0,0
XDH,float64,248,0,0,0,0
XKR8,float64,248,0,0,0,0
CNNM4,float64,248,0,0,0,0
EYA3,float64,248,0,0,0,0
DZIP1L,float64,248,0,0,0,0
TMSB15A,float64,248,0,0,0,0
FANCC,float64,248,0,0,0,0
MRAS,float64,248,0,0,0,0
WASF2,float64,248,0,0,0,0
ABHD3,float64,248,0,0,0,0
ESYT3,float64,248,0,0,0,0
FAIM,float64,248,0,0,0,0
TENT5B,float64,248,0,0,0,0
CLSTN2,float64,248,0,0,0,0
COLEC12,float64,248,0,0,0,0
RNF207,float64,248,0,0,0,0
CUL4B,float64,248,0,0,0,0
GPR153,float64,248,0,0,0,0
SLC13A3,float64,248,0,0,0,0
GPRASP2,float64,248,0,0,0,0
RHBDL2,float64,248,0,0,0,0
AUTS2,float64,248,0,0,0,0
SHROOM4,float64,248,0,0,0,0
H2BC5,float64,248,0,0,0,0
CDC25C,float64,248,0,0,0,0
H4C8,float64,248,0,0,0,0
MITD1,float64,248,0,0,0,0
EIF5B,float64,248,0,0,0,0
RIBC1,float64,248,0,0,0,0
TMSB15B,float64,248,0,0,0,0
CATIP,float64,248,0,0,0,0
CNOT11,float64,248,0,0,0,0
KCNB1,float64,248,0,0,0,0
TSPAN33,float64,248,0,0,0,0
NRG2,float64,248,0,0,0,0
AHCYL2,float64,248,0,0,0,0
B4GALT5,float64,248,0,0,0,0
CD1D,float64,248,0,0,0,0
CD1A,float64,248,0,0,0,0
SPATA2,float64,248,0,0,0,0
CD1C,float64,248,0,0,0,0
CD1B,float64,248,0,0,0,0
DNAH3,float64,248,0,0,0,0
CD1E,float64,248,0,0,0,0
HMHB1,float64,248,0,0,0,0
CPA2,float64,248,0,0,0,0
NCF1,float64,248,0,0,0,0
CPA5,float64,248,0,0,0,0
TSR2,float64,248,0,0,0,0
PPP1R9A,float64,248,0,0,0,0
ZC3H18,float64,248,0,0,0,0
ZFAND2B,float64,248,0,0,0,0
POM121L2,float64,248,0,0,0,0
GDPD5,float64,248,0,0,0,0
DYNC1I1,float64,248,0,0,0,0
PFKFB1,float64,248,0,0,0,0
ALAS2,float64,248,0,0,0,0
TMED4,float64,248,0,0,0,0
PPP1R15B,float64,248,0,0,0,0
COPG2,float64,248,0,0,0,0
EMSY,float64,248,0,0,0,0
PAGE5,float64,248,0,0,0,0
GPAT4,float64,248,0,0,0,0
PKD1L1,float64,248,0,0,0,0
ZSCAN12,float64,248,0,0,0,0
TAGLN2,float64,248,0,0,0,0
ELK4,float64,248,0,0,0,0
SLAMF8,float64,248,0,0,0,0
SLC45A3,float64,248,0,0,0,0
DUSP23,float64,248,0,0,0,0
RNF166,float64,248,0,0,0,0
NBL1,float64,248,0,0,0,0
HTR6,float64,248,0,0,0,0
ITLN2,float64,248,0,0,0,0
F11R,float64,248,0,0,0,0
USF1,float64,248,0,0,0,0
PLA2G2F,float64,248,0,0,0,0
SPATA2L,float64,248,0,0,0,0
NIT1,float64,248,0,0,0,0
DEDD,float64,248,0,0,0,0
ZNF276,float64,248,0,0,0,0
NPM2,float64,248,0,0,0,0
EDA,float64,248,0,0,0,0
FGF17,float64,248,0,0,0,0
VWA5B1,float64,248,0,0,0,0
CDA,float64,248,0,0,0,0
PINK1,float64,248,0,0,0,0
B4GALT3,float64,248,0,0,0,0
DMTN,float64,248,0,0,0,0
ADAMTS4,float64,248,0,0,0,0
FHIP2B,float64,248,0,0,0,0
NDUFS2,float64,248,0,0,0,0
SLC5A11,float64,248,0,0,0,0
FCER1G,float64,248,0,0,0,0
APOA2,float64,248,0,0,0,0
TOMM40L,float64,248,0,0,0,0
MPZ,float64,248,0,0,0,0
WFDC8,float64,248,0,0,0,0
CCAR2,float64,248,0,0,0,0
WNT9B,float64,248,0,0,0,0
CACHD1,float64,248,0,0,0,0
CDC42SE2,float64,248,0,0,0,0
RAPGEF6,float64,248,0,0,0,0
EPB41,float64,248,0,0,0,0
MIS18A,float64,248,0,0,0,0
ALG8,float64,248,0,0,0,0
FBXW5,float64,248,0,0,0,0
CFAP298,float64,248,0,0,0,0
SYNJ1,float64,248,0,0,0,0
PAXBP1,float64,248,0,0,0,0
IFNAR2,float64,248,0,0,0,0
MRPL10,float64,248,0,0,0,0
IFNGR2,float64,248,0,0,0,0
GART,float64,248,0,0,0,0
SON,float64,248,0,0,0,0
DONSON,float64,248,0,0,0,0
SV2A,float64,248,0,0,0,0
LAD1,float64,248,0,0,0,0
STC1,float64,248,0,0,0,0
TNNI1,float64,248,0,0,0,0
CSRP1,float64,248,0,0,0,0
PRAC1,float64,248,0,0,0,0
HOXB13,float64,248,0,0,0,0
C1QC,float64,248,0,0,0,0
KCNE2,float64,248,0,0,0,0
ATP5MC1,float64,248,0,0,0,0
RCAN1,float64,248,0,0,0,0
UBE2Z,float64,248,0,0,0,0
CIART,float64,248,0,0,0,0
SNF8,float64,248,0,0,0,0
CLIC6,float64,248,0,0,0,0
CCDC24,float64,248,0,0,0,0
RUNX1,float64,248,0,0,0,0
IGF2BP1,float64,248,0,0,0,0
GIP,float64,248,0,0,0,0
CBR1,float64,248,0,0,0,0
CBR3,float64,248,0,0,0,0
GJD2,float64,248,0,0,0,0
ACTC1,float64,248,0,0,0,0
MORC3,float64,248,0,0,0,0
CHAF1B,float64,248,0,0,0,0
CLDN14,float64,248,0,0,0,0
SIM2,float64,248,0,0,0,0
HLCS,float64,248,0,0,0,0
GOLGA6A,float64,248,0,0,0,0
SCUBE1,float64,248,0,0,0,0
ARHGAP27,float64,248,0,0,0,0
ADPGK,float64,248,0,0,0,0
PTMS,float64,248,0,0,0,0
PLA2G4D,float64,248,0,0,0,0
PADI4,float64,248,0,0,0,0
ADIPOR1,float64,248,0,0,0,0
CYB5R1,float64,248,0,0,0,0
PSMD4,float64,248,0,0,0,0
ATP13A2,float64,248,0,0,0,0
M1AP,float64,248,0,0,0,0
PSMB4,float64,248,0,0,0,0
IRX6,float64,248,0,0,0,0
BTG2,float64,248,0,0,0,0
CES5A,float64,248,0,0,0,0
HK2,float64,248,0,0,0,0
C1R,float64,248,0,0,0,0
CELF3,float64,248,0,0,0,0
ALDH4A1,float64,248,0,0,0,0
STARD9,float64,248,0,0,0,0
THEM4,float64,248,0,0,0,0
TCHH,float64,248,0,0,0,0
LCE2B,float64,248,0,0,0,0
UBR1,float64,248,0,0,0,0
AMFR,float64,248,0,0,0,0
MED8,float64,248,0,0,0,0
TGM7,float64,248,0,0,0,0
RGL4,float64,248,0,0,0,0
SPRR2G,float64,248,0,0,0,0
PGLYRP3,float64,248,0,0,0,0
ISL2,float64,248,0,0,0,0
RSPRY1,float64,248,0,0,0,0
CCDC17,float64,248,0,0,0,0
GPBP1L1,float64,248,0,0,0,0
NAE1,float64,248,0,0,0,0
TMEM69,float64,248,0,0,0,0
ADGRG5,float64,248,0,0,0,0
DRC7,float64,248,0,0,0,0
ACE,float64,248,0,0,0,0
SPMIP8,float64,248,0,0,0,0
UROC1,float64,248,0,0,0,0
EFCAB14,float64,248,0,0,0,0
SPON2,float64,248,0,0,0,0
CHCHD6,float64,248,0,0,0,0
CTBP1,float64,248,0,0,0,0
LRRC36,float64,248,0,0,0,0
TPPP3,float64,248,0,0,0,0
ZDHHC1,float64,248,0,0,0,0
ATP6V0D1,float64,248,0,0,0,0
AGRP,float64,248,0,0,0,0
ZFYVE28,float64,248,0,0,0,0
CARMIL2,float64,248,0,0,0,0
C16orf86,float64,248,0,0,0,0
PIP,float64,248,0,0,0,0
FAM131B,float64,248,0,0,0,0
RGS12,float64,248,0,0,0,0
PSKH1,float64,248,0,0,0,0
ZYX,float64,248,0,0,0,0
ABR,float64,248,0,0,0,0
LYPD5,float64,248,0,0,0,0
CCDC117,float64,248,0,0,0,0
ZNF230,float64,248,0,0,0,0
CCDC107,float64,248,0,0,0,0
ZNF222,float64,248,0,0,0,0
NPR2,float64,248,0,0,0,0
ZNF221,float64,248,0,0,0,0
ZNF233,float64,248,0,0,0,0
ZNF235,float64,248,0,0,0,0
GNE,float64,248,0,0,0,0
TNFRSF13C,float64,248,0,0,0,0
OR3A3,float64,248,0,0,0,0
ARHGAP35,float64,248,0,0,0,0
PTGIR,float64,248,0,0,0,0
CALM3,float64,248,0,0,0,0
DFFA,float64,248,0,0,0,0
CCDC28B,float64,248,0,0,0,0
IQCC,float64,248,0,0,0,0
TMEM234,float64,248,0,0,0,0
BSDC1,float64,248,0,0,0,0
ZBTB8A,float64,248,0,0,0,0
ATAD3B,float64,248,0,0,0,0
SSU72,float64,248,0,0,0,0
UBE2J2,float64,248,0,0,0,0
ZNF362,float64,248,0,0,0,0
FNDC5,float64,248,0,0,0,0
CPAMD8,float64,248,0,0,0,0
NR2F6,float64,248,0,0,0,0
ANKLE1,float64,248,0,0,0,0
MIX23,float64,248,0,0,0,0
VMA21,float64,248,0,0,0,0
KALRN,float64,248,0,0,0,0
CILP2,float64,248,0,0,0,0
ABCG1,float64,248,0,0,0,0
TFF3,float64,248,0,0,0,0
TFF2,float64,248,0,0,0,0
TFF1,float64,248,0,0,0,0
TMPRSS3,float64,248,0,0,0,0
UBASH3A,float64,248,0,0,0,0
RSPH1,float64,248,0,0,0,0
SLC37A1,float64,248,0,0,0,0
PDE9A,float64,248,0,0,0,0
WDR4,float64,248,0,0,0,0
NDUFV3,float64,248,0,0,0,0
PKNOX1,float64,248,0,0,0,0
CBS,float64,248,0,0,0,0
U2AF1,float64,248,0,0,0,0
CRYAA,float64,248,0,0,0,0
HSF2BP,float64,248,0,0,0,0
RRP1B,float64,248,0,0,0,0
PDXK,float64,248,0,0,0,0
G6PD,float64,248,0,0,0,0
CSTB,float64,248,0,0,0,0
RRP1,float64,248,0,0,0,0
AGPAT3,float64,248,0,0,0,0
TRAPPC10,float64,248,0,0,0,0
GAB3,float64,248,0,0,0,0
GATD3,float64,248,0,0,0,0
ICOSLG,float64,248,0,0,0,0
AIRE,float64,248,0,0,0,0
CFAP410,float64,248,0,0,0,0
ZNF66,float64,248,0,0,0,0
LRRC3,float64,248,0,0,0,0
ITGB2,float64,248,0,0,0,0
SLX9,float64,248,0,0,0,0
RALGDS,float64,248,0,0,0,0
FTCD,float64,248,0,0,0,0
SPATC1L,float64,248,0,0,0,0
LSS,float64,248,0,0,0,0
VAV2,float64,248,0,0,0,0
MCM3AP,float64,248,0,0,0,0
C21orf58,float64,248,0,0,0,0
PCNT,float64,248,0,0,0,0
DIP2A,float64,248,0,0,0,0
S100B,float64,248,0,0,0,0
PRMT2,float64,248,0,0,0,0
CLDND2,float64,248,0,0,0,0
ZNF208,float64,248,0,0,0,0
ADAMTS13,float64,248,0,0,0,0
CACFD1,float64,248,0,0,0,0
SLC2A6,float64,248,0,0,0,0
ZNF761,float64,248,0,0,0,0
FCN2,float64,248,0,0,0,0
PIERCE1,float64,248,0,0,0,0
LCN1,float64,248,0,0,0,0
ZNF714,float64,248,0,0,0,0
GPSM1,float64,248,0,0,0,0
C19orf47,float64,248,0,0,0,0
HIPK4,float64,248,0,0,0,0
CFAP157,float64,248,0,0,0,0
TOR2A,float64,248,0,0,0,0
ST6GALNAC6,float64,248,0,0,0,0
SHKBP1,float64,248,0,0,0,0
RDH13,float64,248,0,0,0,0
ZER1,float64,248,0,0,0,0
ZDHHC12,float64,248,0,0,0,0
PKN3,float64,248,0,0,0,0
SPTBN4,float64,248,0,0,0,0
BRSK1,float64,248,0,0,0,0
COX6B2,float64,248,0,0,0,0
TMEM190,float64,248,0,0,0,0
NLRP4,float64,248,0,0,0,0
PLPP7,float64,248,0,0,0,0
TAOK1,float64,248,0,0,0,0
MED27,float64,248,0,0,0,0
DEDD2,float64,248,0,0,0,0
SIK3,float64,248,0,0,0,0
MPZL3,float64,248,0,0,0,0
JAML,float64,248,0,0,0,0
